[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | NOTIC: [2048] Only variables should be passed by reference api.php 第 31 行.
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --START--
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | INFO: Run CheckRoute Behavior [ RunTime:0.001347s ]
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --END-- [ RunTime:0.001398s ]
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --START--
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001557s ]
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001630s ]
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_nav_list` [ RunTime:0.008072s ]
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_home_config` [ RunTime:0.007938s ]
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_goods_packagetour` [ RunTime:0.008183s ]
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | SQL: SELECT * FROM `ecs_home_config` WHERE ( `conf_key` = 'spell_group_ids' ) LIMIT 1   [ RunTime:0.007558s ]
[ 2019-09-04T10:27:59+08:00 ] /index.php/api/spell-group | SQL: SELECT p.act_id,p.cat_id,p.act_name,p.act_desc,p.goods_id,p.is_finished,p.ext_info,p.pake_pepo_number,p.packe_price,p.click_count,g.goods_img,p.is_splendid,p.countpac,`pik_number`,p.is_guess,g.shop_price,g.market_price FROM ecs_goods_packagetour p LEFT JOIN ecs_goods AS g ON p.goods_id =g.goods_id WHERE ( p.act_id IN ('3595','3628','3296','3587','3645','2858','3483','2924','2859','2856','3432','2876','2692','2875','2903','1773','2827','2801','2898','2832','3100','2830','3090','3245','3129','2671','3072','3427','3057','3060','3062','3064','3121','3070','3068','3074') ) AND ( p.is_finished = 1 ) AND ( p.act_type = 7 )  [ RunTime:0.010620s ]
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | NOTIC: [2048] Only variables should be passed by reference api.php 第 31 行.
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --START--
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | INFO: Run CheckRoute Behavior [ RunTime:0.000914s ]
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --END-- [ RunTime:0.000970s ]
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --START--
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000645s ]
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000722s ]
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_nav_list` [ RunTime:0.006902s ]
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_home_config` [ RunTime:0.007377s ]
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_goods_packagetour` [ RunTime:0.007074s ]
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | SQL: SELECT * FROM `ecs_home_config` WHERE ( `conf_key` = 'spell_group_ids' ) LIMIT 1   [ RunTime:0.006417s ]
[ 2019-09-04T10:37:44+08:00 ] /index.php/api/spell-group | SQL: SELECT p.act_id,p.cat_id,p.act_name,p.act_desc,p.goods_id,p.is_finished,p.ext_info,p.pake_pepo_number,p.packe_price,p.click_count,g.goods_img,p.is_splendid,p.countpac,`pik_number`,p.is_guess,g.shop_price,g.market_price FROM ecs_goods_packagetour p LEFT JOIN ecs_goods AS g ON p.goods_id =g.goods_id WHERE ( p.act_id IN ('3595','3628','3296','3587','3645','2858','3483','2924','2859','2856','3432','2876','2692','2875','2903','1773','2827','2801','2898','2832','3100','2830','3090','3245','3129','2671','3072','3427','3057','3060','3062','3064','3121','3070','3068','3074') ) AND ( p.is_finished = 1 ) AND ( p.act_type = 7 )  [ RunTime:0.008991s ]
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | NOTIC: [2048] Only variables should be passed by reference api.php 第 31 行.
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --START--
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | INFO: Run CheckRoute Behavior [ RunTime:0.001421s ]
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --END-- [ RunTime:0.001574s ]
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --START--
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001473s ]
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001644s ]
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_nav_list` [ RunTime:0.008762s ]
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_home_config` [ RunTime:0.009552s ]
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_goods_packagetour` [ RunTime:0.009019s ]
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | SQL: SELECT * FROM `ecs_home_config` WHERE ( `conf_key` = 'spell_group_ids' ) LIMIT 1   [ RunTime:0.007887s ]
[ 2019-09-04T11:06:12+08:00 ] /index.php/api/spell-group | SQL: SELECT p.act_id,p.cat_id,p.act_name,p.act_desc,p.goods_id,p.is_finished,p.ext_info,p.pake_pepo_number,p.packe_price,p.click_count,g.goods_img,p.is_splendid,p.countpac,`pik_number`,p.is_guess,g.shop_price,g.market_price FROM ecs_goods_packagetour p LEFT JOIN ecs_goods AS g ON p.goods_id =g.goods_id WHERE ( p.act_id IN ('3595','3628','3296','3587','3645','2858','3483','2924','2859','2856','3432','2876','2692','2875','2903','1773','2827','2801','2898','2832','3100','2830','3090','3245','3129','2671','3072','3427','3057','3060','3062','3064','3121','3070','3068','3074') ) AND ( p.is_finished = 1 ) AND ( p.act_type = 7 )  [ RunTime:0.009622s ]
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | NOTIC: [2048] Only variables should be passed by reference api.php 第 31 行.
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --START--
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | INFO: Run CheckRoute Behavior [ RunTime:0.000978s ]
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --END-- [ RunTime:0.001037s ]
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --START--
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000636s ]
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000707s ]
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_nav_list` [ RunTime:0.009101s ]
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_home_config` [ RunTime:0.008535s ]
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_goods_packagetour` [ RunTime:0.008601s ]
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | SQL: SELECT * FROM `ecs_home_config` WHERE ( `conf_key` = 'spell_group_ids' ) LIMIT 1   [ RunTime:0.007783s ]
[ 2019-09-04T11:06:15+08:00 ] /index.php/api/spell-group | SQL: SELECT p.act_id,p.cat_id,p.act_name,p.act_desc,p.goods_id,p.is_finished,p.ext_info,p.pake_pepo_number,p.packe_price,p.click_count,g.goods_img,p.is_splendid,p.countpac,`pik_number`,p.is_guess,g.shop_price,g.market_price FROM ecs_goods_packagetour p LEFT JOIN ecs_goods AS g ON p.goods_id =g.goods_id WHERE ( p.act_id IN ('3595','3628','3296','3587','3645','2858','3483','2924','2859','2856','3432','2876','2692','2875','2903','1773','2827','2801','2898','2832','3100','2830','3090','3245','3129','2671','3072','3427','3057','3060','3062','3064','3121','3070','3068','3074') ) AND ( p.is_finished = 1 ) AND ( p.act_type = 7 )  [ RunTime:0.009369s ]
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | NOTIC: [2048] Only variables should be passed by reference api.php 第 31 行.
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --START--
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | INFO: Run CheckRoute Behavior [ RunTime:0.001286s ]
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --END-- [ RunTime:0.001351s ]
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --START--
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000556s ]
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000604s ]
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_nav_list` [ RunTime:0.007462s ]
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_home_config` [ RunTime:0.006525s ]
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_goods_packagetour` [ RunTime:0.009232s ]
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | SQL: SELECT * FROM `ecs_home_config` WHERE ( `conf_key` = 'spell_group_ids' ) LIMIT 1   [ RunTime:0.007165s ]
[ 2019-09-04T11:06:26+08:00 ] /index.php/api/spell-group | SQL: SELECT p.act_id,p.cat_id,p.act_name,p.act_desc,p.goods_id,p.is_finished,p.ext_info,p.pake_pepo_number,p.packe_price,p.click_count,g.goods_img,p.is_splendid,p.countpac,`pik_number`,p.is_guess,g.shop_price,g.market_price FROM ecs_goods_packagetour p LEFT JOIN ecs_goods AS g ON p.goods_id =g.goods_id WHERE ( p.act_id IN ('3595','3628','3296','3587','3645','2858','3483','2924','2859','2856','3432','2876','2692','2875','2903','1773','2827','2801','2898','2832','3100','2830','3090','3245','3129','2671','3072','3427','3057','3060','3062','3064','3121','3070','3068','3074') ) AND ( p.is_finished = 1 ) AND ( p.act_type = 7 )  [ RunTime:0.009648s ]
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | NOTIC: [2048] Only variables should be passed by reference api.php 第 31 行.
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --START--
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | INFO: Run CheckRoute Behavior [ RunTime:0.000905s ]
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --END-- [ RunTime:0.000955s ]
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --START--
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000501s ]
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000546s ]
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_nav_list` [ RunTime:0.007598s ]
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_home_config` [ RunTime:0.007720s ]
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_goods_packagetour` [ RunTime:0.009176s ]
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | SQL: SELECT * FROM `ecs_home_config` WHERE ( `conf_key` = 'spell_group_ids' ) LIMIT 1   [ RunTime:0.008716s ]
[ 2019-09-04T11:06:53+08:00 ] /index.php/api/spell-group | SQL: SELECT p.act_id,p.cat_id,p.act_name,p.act_desc,p.goods_id,p.is_finished,p.ext_info,p.pake_pepo_number,p.packe_price,p.click_count,g.goods_img,p.is_splendid,p.countpac,`pik_number`,p.is_guess,g.shop_price,g.market_price FROM ecs_goods_packagetour p LEFT JOIN ecs_goods AS g ON p.goods_id =g.goods_id WHERE ( p.act_id IN ('3595','3628','3296','3587','3645','2858','3483','2924','2859','2856','3432','2876','2692','2875','2903','1773','2827','2801','2898','2832','3100','2830','3090','3245','3129','2671','3072','3427','3057','3060','3062','3064','3121','3070','3068','3074') ) AND ( p.is_finished = 1 ) AND ( p.act_type = 7 )  [ RunTime:0.010379s ]
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | NOTIC: [2048] Only variables should be passed by reference api.php 第 31 行.
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --START--
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | INFO: Run CheckRoute Behavior [ RunTime:0.000947s ]
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --END-- [ RunTime:0.000999s ]
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --START--
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000492s ]
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000535s ]
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_nav_list` [ RunTime:0.006970s ]
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_home_config` [ RunTime:0.006790s ]
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_goods_packagetour` [ RunTime:0.006662s ]
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | SQL: SELECT * FROM `ecs_home_config` WHERE ( `conf_key` = 'spell_group_ids' ) LIMIT 1   [ RunTime:0.006276s ]
[ 2019-09-04T11:07:04+08:00 ] /index.php/api/spell-group | SQL: SELECT p.act_id,p.cat_id,p.act_name,p.act_desc,p.goods_id,p.is_finished,p.ext_info,p.pake_pepo_number,p.packe_price,p.click_count,g.goods_img,p.is_splendid,p.countpac,`pik_number`,p.is_guess,g.shop_price,g.market_price FROM ecs_goods_packagetour p LEFT JOIN ecs_goods AS g ON p.goods_id =g.goods_id WHERE ( p.act_id IN ('3595','3628','3296','3587','3645','2858','3483','2924','2859','2856','3432','2876','2692','2875','2903','1773','2827','2801','2898','2832','3100','2830','3090','3245','3129','2671','3072','3427','3057','3060','3062','3064','3121','3070','3068','3074') ) AND ( p.is_finished = 1 ) AND ( p.act_type = 7 )  [ RunTime:0.009052s ]
[ 2019-09-04T11:12:07+08:00 ] /index.php/api/spell-group | NOTIC: [2048] Only variables should be passed by reference api.php 第 31 行.
[ 2019-09-04T11:12:07+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --START--
[ 2019-09-04T11:12:07+08:00 ] /index.php/api/spell-group | INFO: Run CheckRoute Behavior [ RunTime:0.004520s ]
[ 2019-09-04T11:12:07+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --END-- [ RunTime:0.004630s ]
[ 2019-09-04T11:12:07+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --START--
[ 2019-09-04T11:12:07+08:00 ] /index.php/api/spell-group | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001843s ]
[ 2019-09-04T11:12:07+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002747s ]
[ 2019-09-04T11:12:08+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_nav_list` [ RunTime:0.007563s ]
[ 2019-09-04T11:12:08+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_home_config` [ RunTime:0.007870s ]
[ 2019-09-04T11:12:08+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_goods_packagetour` [ RunTime:0.006617s ]
[ 2019-09-04T11:12:08+08:00 ] /index.php/api/spell-group | SQL: SELECT * FROM `ecs_home_config` WHERE ( `conf_key` = 'spell_group_ids' ) LIMIT 1   [ RunTime:0.006401s ]
[ 2019-09-04T11:12:08+08:00 ] /index.php/api/spell-group | SQL: SELECT p.act_id,p.cat_id,p.act_name,p.act_desc,p.goods_id,p.is_finished,p.ext_info,p.pake_pepo_number,p.packe_price,p.click_count,g.goods_img,p.is_splendid,p.countpac,`pik_number`,p.is_guess,g.shop_price,g.market_price FROM ecs_goods_packagetour p LEFT JOIN ecs_goods AS g ON p.goods_id =g.goods_id WHERE ( p.act_id IN ('3595','3628','3296','3587','3645','2858','3483','2924','2859','2856','3432','2876','2692','2875','2903','1773','2827','2801','2898','2832','3100','2830','3090','3245','3129','2671','3072','3427','3057','3060','3062','3064','3121','3070','3068','3074') ) AND ( p.is_finished = 1 ) AND ( p.act_type = 7 )  [ RunTime:0.009063s ]
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | NOTIC: [2048] Only variables should be passed by reference api.php 第 31 行.
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --START--
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | INFO: Run CheckRoute Behavior [ RunTime:0.001322s ]
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --END-- [ RunTime:0.001400s ]
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --START--
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000564s ]
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000612s ]
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_nav_list` [ RunTime:0.007561s ]
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_home_config` [ RunTime:0.006920s ]
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | SQL: SHOW COLUMNS FROM `ecs_goods_packagetour` [ RunTime:0.007412s ]
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | SQL: SELECT * FROM `ecs_home_config` WHERE ( `conf_key` = 'spell_group_ids' ) LIMIT 1   [ RunTime:0.006673s ]
[ 2019-09-04T11:13:26+08:00 ] /index.php/api/spell-group | SQL: SELECT p.act_id,p.cat_id,p.act_name,p.act_desc,p.goods_id,p.is_finished,p.ext_info,p.pake_pepo_number,p.packe_price,p.click_count,g.goods_img,p.is_splendid,p.countpac,`pik_number`,p.is_guess,g.shop_price,g.market_price FROM ecs_goods_packagetour p LEFT JOIN ecs_goods AS g ON p.goods_id =g.goods_id WHERE ( p.act_id IN ('3595','3628','3296','3587','3645','2858','3483','2924','2859','2856','3432','2876','2692','2875','2903','1773','2827','2801','2898','2832','3100','2830','3090','3245','3129','2671','3072','3427','3057','3060','3062','3064','3121','3070','3068','3074') ) AND ( p.is_finished = 1 ) AND ( p.act_type = 7 )  [ RunTime:0.011196s ]
[ 2019-09-04T11:16:27+08:00 ] /index.php/api/spell-group | NOTIC: [2048] Only variables should be passed by reference api.php 第 31 行.
[ 2019-09-04T11:16:27+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --START--
[ 2019-09-04T11:16:27+08:00 ] /index.php/api/spell-group | INFO: Run CheckRoute Behavior [ RunTime:0.002324s ]
[ 2019-09-04T11:16:27+08:00 ] /index.php/api/spell-group | INFO: Tag[ route_check ] --END-- [ RunTime:0.002425s ]
[ 2019-09-04T11:16:27+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --START--
[ 2019-09-04T11:16:27+08:00 ] /index.php/api/spell-group | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001422s ]
[ 2019-09-04T11:16:27+08:00 ] /index.php/api/spell-group | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001563s ]
